Jobs_Name,Rating,Job_City,Company_Founded_Year,Type_Of_Ownership,Industry,Sector,Hourly_Salary,Employer_Provided_Salary,Salary_Lower,Salary_Upper,Salary_Avg,Company_Name,Job_State,Company_Age,Python,Spark,AWS,Excel,SQL,SAS,Keras,PyTorch,Scikit-learn,TensorFlow,Hadoop,Tableau,"Power BI",Flink,MongoDB,"Google Analytics",Job_Title_Sim,Seniority_Level,Employee_Degree,Company_id,Ownership_Category
"Senior Data Scientist",4.4,"Palo Alto",2012,"Company - Private",Internet,"Information Technology",0,0,89000.00,144000.00,116500.00,Entefy,California,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,Masters,382,Corporate
"Machine Learning Engineer - Regulatory",3.7,Lenexa,1973,"Company - Public","Stock Exchanges",Finance,0,0,61000.00,113000.00,87000.00,"Cboe Global Markets",Kansas,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"ML Engineer","Not Specified","Not Specified",383,Corporate
"Data Engineer",3.4,Houston,2002,"Company - Private","IT Services","Information Technology",0,0,55000.00,105000.00,80000.00,Trace3,Texas,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",384,Corporate
"Research Scientist, Machine Learning Department",2.6,Pittsburgh,1984,"College / University","Colleges & Universities",Education,0,0,71000.00,144000.00,107500.00,"Software Engineering Institute",Pennsylvania,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"ML Engineer","Not Specified",PhD,385,Education
"Data Engineer",3.2,"New York",2003,"Company - Private","Research & Development","Business Services",0,0,43000.00,86000.00,64500.00,Guidepoint,"New York",18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",386,Corporate
"Principal Data Scientist",3.7,"San Jose",1939,"Company - Public","Aerospace & Defense","Aerospace & Defense",0,0,135000.00,211000.00,173000.00,"Northrop Grumman",California,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,Masters,387,Corporate
"Scientist, Bacteriology",2.1,Concord,NULL,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,74000.00,149000.00,111500.00,"Cerus Corporation",California,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",PhD,388,Corporate
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Cambridge,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,113000.00,196000.00,154500.00,"Takeda Pharmaceuticals",Massachusetts,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,"Data Engineer","Not Specified",Masters,389,Corporate
"Data Engineer",3.5,Phoenix,1997,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,57000.00,80000.00,68500.00,"Saama Technologies Inc",Arizona,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",390,Corporate
"Data Scientist - Alpha Insights",4.4,"New York",2001,"Company - Private","Investment Banking & Asset Management",Finance,0,0,129000.00,215000.00,172000.00,"Two Sigma","New York",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified",PhD,391,Corporate
"Senior Data Scientist",4.4,Chicago,2008,"Company - Private",Consulting,"Business Services",0,0,97000.00,160000.00,128500.00,"Maven Wave Partners",Illinois,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"Data Scientist",Senior,"Not Specified",392,Corporate
"Foundational Community Supports Data Analyst",3.4,Seattle,1979,"Nonprofit Organization","Social Assistance",Non-Profit,0,0,32000.00,57000.00,44500.00,DESC,Washington,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Analyst","Not Specified","Not Specified",393,Nonprofit
"Clinical Laboratory Scientist",3.7,Vail,1966,Hospital,"Health Care Services & Hospitals","Health Care",1,0,49000.00,81000.00,65000.00,"Vail Health",Colorado,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",394,Healthcare
"Associate Principal Scientist, Pharmacogenomics",3.9,Gaithersburg,1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,63000.00,127000.00,95000.00,AstraZeneca,Maryland,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist",Senior,PhD,395,Corporate
"Data Scientist - Systems Engineering",3.2,Bedford,1958,"Nonprofit Organization","Federal Agencies",Government,0,0,50000.00,89000.00,69500.00,MITRE,Massachusetts,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,"Data Scientist","Not Specified","Not Specified",396,Nonprofit
"Senior Data Scientist - R&D Oncology",3.9,"New York",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,102000.00,172000.00,137000.00,AstraZeneca,"New York",108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,PhD,397,Corporate
"Senior Health Data Analyst, Star Ratings",3.3,"Glen Burnie",1889,"Company - Private","Health Care Services & Hospitals","Health Care",0,0,79000.00,136000.00,107500.00,"Johns Hopkins Health Care",Maryland,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Data Analyst",Senior,Masters,398,Corporate
"Data Scientist",4.0,"New York",2007,"Company - Private","Consumer Product Rental","Consumer Services",0,0,71000.00,124000.00,97500.00,"Strategic Financial Solutions","New York",14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified","Not Specified",399,Corporate
"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",0.0,Cambridge,NULL,"Company - Private","Unknown / Non-Applicable","Unknown / Non-Applicable",0,1,120000.00,145000.00,132500.00,"Kronos Bi",Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist",Senior,PhD,400,Corporate
"Data Engineer",4.0,Denver,1915,"Nonprofit Organization","Insurance Carriers",Insurance,0,0,74000.00,124000.00,99000.00,"Pinnacol Assurance",Colorado,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Data Engineer","Not Specified",Masters,401,Nonprofit
"Senior Data Scientist",4.4,Natick,1984,"Company - Private","Computer Hardware & Software","Information Technology",0,0,108000.00,171000.00,139500.00,MathWorks,Massachusetts,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"Data Scientist",Senior,Masters,402,Corporate
"Sr. Data Analyst",3.7,Philadelphia,1994,"Company - Private","Health Care Services & Hospitals","Health Care",0,0,50000.00,89000.00,69500.00,"Community Behavioral Health",Pennsylvania,27,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Data Analyst",Senior,"Not Specified",403,Corporate
"Data Engineer",3.4,Rockville,1999,"Company - Private","IT Services","Information Technology",0,0,76000.00,142000.00,109000.00,"MetroStar Systems",Maryland,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Engineer","Not Specified",Masters,404,Corporate
"Senior Engineer, Data Management Engineering",3.5,Milpitas,1970,"Company - Public","Computer Hardware & Software","Information Technology",0,0,68000.00,129000.00,98500.00,"Western Digital",California,51,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Not Specified",Senior,"Not Specified",405,Corporate
"Quality Control Scientist III- Analytical Development",2.7,Rockville,1961,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,48000.00,113000.00,80500.00,"Advanced BioScience Laboratories",Maryland,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",406,Corporate
"Director II, Data Science - GRM Actuarial",3.3,Chicago,1912,"Company - Private","Insurance Carriers",Insurance,0,0,202000.00,306000.00,254000.00,"Liberty Mutual Insurance",Illinois,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,407,Corporate
"Data Scientist",3.4,"New York",2011,"Company - Private","Health Care Services & Hospitals","Health Care",0,0,69000.00,121000.00,95000.00,"Remedy BPCI Partners, LLC.","New York",10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Data Scientist","Not Specified","Not Specified",408,Corporate
"Principal Data Scientist",3.2,"San Francisco",2006,"Subsidiary or Business Segment","Enterprise Software & Network Solutions","Information Technology",0,0,150000.00,238000.00,194000.00,"The Climate Corporation",California,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,"Not Specified",409,Corporate
"Scientist, Molecular/Cellular Biologist",2.9,"South San Francisco",2012,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,49000.00,97000.00,73000.00,"Audentes Therapeutics",California,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",PhD,410,Corporate
"Clinical Scientist, Clinical Development",3.8,Watertown,2008,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",1,0,56000.00,97000.00,76500.00,"FORMA THERAPEUTICS",Massachusetts,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",411,Corporate
"Software Engineer Staff Scientist: Human Language Technologies",3.7,Cambridge,1922,"Company - Public","Aerospace & Defense","Aerospace & Defense",0,0,74000.00,124000.00,99000.00,Raytheon,Maryland,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",412,Corporate
"Scientist - Analytical Services",3.1,Winston-Salem,1875,"Company - Private","Consumer Products Manufacturing",Manufacturing,0,0,65000.00,134000.00,99500.00,"Reynolds American","North Carolina",146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",413,Corporate
"Associate Data Analyst- Graduate Development Program",3.3,Richfield,1989,"Company - Private","Insurance Carriers",Insurance,0,0,32000.00,59000.00,45500.00,"National Interstate",Ohio,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Analyst","Not Specified","Not Specified",414,Corporate
"Manager, Safety Scientist, Medical Safety & Risk Management",3.8,Cambridge,2008,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,68000.00,125000.00,96500.00,"Agios Pharmaceuticals",Massachusetts,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified","Not Specified",415,Corporate
"Sr. Data Engineer",4.5,Indianapolis,1996,"Company - Private",Consulting,"Business Services",0,0,87000.00,158000.00,122500.00,"Moser Consulting",Indiana,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"Data Engineer",Senior,"Not Specified",416,Corporate
"Assistant Director/Director, Office of Data Science",3.3,Boston,1912,"Company - Private","Insurance Carriers",Insurance,0,0,39000.00,67000.00,53000.00,"Liberty Mutual Insurance",Massachusetts,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,417,Corporate
"Sr. Data Engineer | Big Data SaaS Pipeline",2.7,"Los Angeles",2011,"Company - Private","Enterprise Software & Network Solutions","Information Technology",0,0,71000.00,135000.00,103000.00,Bridg,California,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Data Engineer",Senior,"Not Specified",418,Corporate
"Scientist - CVRM Metabolism - in vivo pharmacology",3.9,Gaithersburg,1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,61000.00,123000.00,92000.00,AstraZeneca,Maryland,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",419,Corporate
"Data Scientist",3.6,"Fort Lee",1989,"Company - Private","Advertising & Marketing","Business Services",0,0,87000.00,141000.00,114000.00,TRANZACT,"New Jersey",32,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,"Data Scientist","Not Specified","Not Specified",420,Corporate
"Data Scientist",3.5,"New York",2005,"Company - Public","Advertising & Marketing","Business Services",0,0,77000.00,132000.00,104500.00,"Crossix Solutions","New York",16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,421,Corporate
"Data Engineer - Consultant (Charlotte Based)",4.2,Charlotte,2008,"Company - Private","IT Services","Information Technology",0,0,59000.00,112000.00,85500.00,"Clarity Insights","North Carolina",13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",422,Corporate
"Data Scientist",3.5,"Maryland Heights",NULL,"School / School District","K-12 Education",Education,0,0,71000.00,121000.00,96000.00,"Charter Spectrum",Missouri,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Data Scientist","Not Specified",PhD,423,Education
"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"Salt Lake City",NULL,"Nonprofit Organization","Religious Organizations",Non-Profit,0,0,35000.00,65000.00,50000.00,"The Church of Jesus Christ of Latter-day Saints",Utah,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Analyst","Not Specified","Not Specified",424,Nonprofit
"Data Scientist",3.4,Washington,1997,"Company - Private",Consulting,"Business Services",0,0,72000.00,121000.00,96500.00,CompQsoft,"District of Columbia",24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,425,Corporate
"Data Scientist",4.3,Phoenix,1969,"Company - Private","IT Services","Information Technology",0,0,51000.00,88000.00,69500.00,"Solugenix Corporation",Arizona,52,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,"Data Scientist","Not Specified","Not Specified",426,Corporate
"Data Engineer",3.1,"Aliso Viejo",1997,"Company - Public","Video Games",Media,0,0,79000.00,147000.00,113000.00,NCSOFT,California,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"Data Engineer","Not Specified","Not Specified",427,Corporate
"Data Scientist",2.6,Irvine,1997,"Company - Private","Colleges & Universities",Education,0,0,101000.00,141000.00,121000.00,"West Coast University",California,24,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"Data Scientist","Not Specified",Masters,428,Corporate
"Scientist, Immuno-Oncology",3.9,Cambridge,1830,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,62000.00,119000.00,90500.00,GSK,Massachusetts,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",Masters,429,Corporate
"Data Scientist (Warehouse Automation)",3.8,"San Francisco",2005,"Subsidiary or Business Segment","Consumer Products Manufacturing",Manufacturing,0,0,79000.00,127000.00,103000.00,"SoftBank Robotics",California,16,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"Data Scientist","Not Specified",Masters,430,Corporate
"Jr. Data Scientist",3.2,McLean,1958,"Nonprofit Organization","Federal Agencies",Government,0,0,81000.00,132000.00,106500.00,MITRE,Virginia,63,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,"Data Scientist",Junior,"Not Specified",431,Nonprofit
"Senior Insurance Data Scientist",3.9,Chicago,1968,"Company - Public","Financial Analytics & Research",Finance,0,0,107000.00,173000.00,140000.00,TransUnion,Illinois,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,"Not Specified",432,Corporate
"Senior Data Science Systems Engineer",3.2,Hampton,1958,"Nonprofit Organization","Federal Agencies",Government,0,0,56000.00,99000.00,77500.00,MITRE,Virginia,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,PhD,433,Nonprofit
"ENVIRONMENTAL ENGINEER/SCIENTIST",3.3,Cambridge,1976,"Company - Private",Construction,"Construction, Repair & Maintenance",1,1,52000.00,58000.00,55000.00,"Mcphail Associates",Massachusetts,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",434,Corporate
"Senior Scientist - Regulatory Submissions",3.1,Winston-Salem,1875,"Company - Private","Consumer Products Manufacturing",Manufacturing,0,0,80000.00,155000.00,117500.00,"Reynolds American","North Carolina",146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist",Senior,Masters,435,Corporate
"Scientist - Biomarker and Flow Cytometry",2.4,"San Diego",2006,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,43000.00,98000.00,70500.00,"Crown Bioscience",California,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",Masters,436,Corporate
"Revenue Analytics Manager",4.8,"San Francisco",2011,"Company - Private","Computer Hardware & Software","Information Technology",0,0,45000.00,78000.00,61500.00,HOVER,California,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Data Scientist","Not Specified","Not Specified",437,Corporate
"Associate Scientist, LC/MS Biologics",2.9,Ithaca,2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,44000.00,96000.00,70000.00,"Q2 Solutions","New York",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",438,Corporate
"Sr. Scientist Method Development",2.9,Marietta,2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,50000.00,110000.00,80000.00,"Q2 Solutions",Georgia,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist",Senior,"Not Specified",439,Corporate
"IT - Data Engineer II",3.4,Quincy,1988,"Company - Private","Insurance Carriers",Insurance,0,0,61000.00,119000.00,90000.00,"Arbella Insurance",Massachusetts,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",440,Corporate
"Research Scientist, Immunology - Cancer Biology",0.0,Cambridge,NULL,"Company - Private","Unknown / Non-Applicable","Unknown / Non-Applicable",0,1,100000.00,140000.00,120000.00,"Kronos Bi",Massachusetts,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",PhD,441,Corporate
"Project Scientist - Auton Lab, Robotics Institute",2.6,Pittsburgh,1984,"College / University","Colleges & Universities",Education,0,0,56000.00,91000.00,73500.00,"Software Engineering Institute",Pennsylvania,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",PhD,442,Education
"Enterprise Architect, Data",3.6,Boston,1851,"Company - Private","Insurance Carriers",Insurance,0,0,101000.00,158000.00,129500.00,MassMutual,Massachusetts,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,"Not Specified","Not Specified","Not Specified",443,Corporate
"Senior Manager, Epidemiologic Data Scientist",4.0,"New York",1849,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,125000.00,210000.00,167500.00,Pfizer,"New York",172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,Masters,444,Corporate
"Corporate Risk Data Analyst (sql_ Based) - Milwaukee or",3.8,"Green Bay",1870,"Company - Public","Banks & Credit Unions",Finance,0,0,43000.00,77000.00,60000.00,"Associated Banc-Corp",Wisconsin,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Data Analyst","Not Specified","Not Specified",445,Corporate
"Lead Data Scientist",3.9,Burbank,2009,"Company - Private","Financial Analytics & Research",Finance,0,0,139000.00,221000.00,180000.00,"Zest AI",California,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,Masters,446,Corporate
"Marketing Data Analyst, May 2020 Undergrad",3.8,"New York",2002,"Company - Private","Travel Agencies","Travel & Tourism",0,0,44000.00,86000.00,65000.00,Fareportal,"New York",19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Data Analyst","Not Specified","Not Specified",447,Corporate
"Senior Data Engineer",4.3,Durham,1990,"Company - Private","Computer Hardware & Software","Information Technology",0,0,78000.00,147000.00,112500.00,Genesys,"North Carolina",31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Data Engineer",Senior,"Not Specified",448,Corporate
"Senior Data Analyst",1.9,"New York",2010,"Company - Private","Department, Clothing, & Shoe Stores",Retail,0,0,65000.00,110000.00,87500.00,"Moda Operandi","New York",11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Data Analyst",Senior,"Not Specified",449,Corporate
"Data Modeler - Data Solutions Engineer",3.3,Indianapolis,1912,"Company - Private","Insurance Carriers",Insurance,0,0,37000.00,66000.00,51500.00,"Liberty Mutual Insurance",Indiana,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Data Modeler","Not Specified",Masters,450,Corporate
"Associate Environmental Scientist - Wildlife Biologist",4.7,Clovis,1972,"Company - Private","Architectural & Engineering Services","Business Services",0,0,38000.00,64000.00,51000.00,QK,California,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",451,Corporate
"Associate, Data Science, Internal Audit",3.1,Boston,1856,"Company - Private","Banks & Credit Unions",Finance,0,0,43000.00,82000.00,62500.00,Santander,Massachusetts,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,452,Corporate
"Sr Data Engineer (Sr BI Developer)",3.4,Chandler,1981,"Company - Public","Health Care Services & Hospitals","Health Care",0,0,90000.00,110000.00,100000.00,"Tivity Health",Arizona,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer",Senior,"Not Specified",453,Corporate
"Data Engineer",4.4,Chantilly,2004,"Company - Private","IT Services","Information Technology",0,0,61000.00,109000.00,85000.00,BRMi,Virginia,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer","Not Specified","Not Specified",454,Corporate
"Senior LiDAR Data Scientist",3.9,Orlando,2012,"Company - Private","Computer Hardware & Software","Information Technology",0,0,93000.00,151000.00,122000.00,"Luminar Technologies",Florida,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist",Senior,Masters,455,Corporate
"Salesforce Analytics Consultant",3.9,Chicago,1995,"Company - Private","Enterprise Software & Network Solutions","Information Technology",0,0,52000.00,81000.00,66500.00,"Emtec, Inc.",Illinois,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"Data Analyst","Not Specified",Masters,456,Corporate
"Technology-Minded, Data Professional Opportunities",4.7,Columbia,2002,"Company - Private",Lending,Finance,0,0,40000.00,101000.00,70500.00,"Veterans United Home Loans",Missouri,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,"Not Specified","Not Specified","Not Specified",457,Corporate
"Senior Data Engineer",4.7,Austin,2010,"Company - Private","Security Services","Business Services",0,0,97000.00,180000.00,138500.00,Praetorian,Texas,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Data Engineer",Senior,"Not Specified",458,Corporate
"Managing Data Scientist/ML Engineer",3.4,Boston,1943,"Company - Private",Consulting,"Business Services",0,0,81000.00,134000.00,107500.00,"PA Consulting",Massachusetts,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,"Data Scientist","Not Specified","Not Specified",459,Corporate
"Scientist, Pharmacometrics",3.8,Cambridge,2008,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,84000.00,157000.00,120500.00,"Agios Pharmaceuticals",Massachusetts,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified",Masters,460,Corporate
"Staff Scientist- Upstream PD",2.7,Rockville,1961,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",0,0,49000.00,113000.00,81000.00,"Advanced BioScience Laboratories",Maryland,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",461,Corporate
"Scientist Manufacturing Pharma - Kentucky BioProcessing",3.1,Owensboro,1875,"Company - Private","Consumer Products Manufacturing",Manufacturing,0,0,68000.00,139000.00,103500.00,"Reynolds American",Kentucky,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other Scientist","Not Specified","Not Specified",462,Corporate
"Lead Big Data Engineer",4.0,"San Francisco",2007,"Company - Private",Internet,"Information Technology",0,0,121000.00,203000.00,162000.00,Glassdoor,California,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"Data Engineer",Senior,"Not Specified",463,Corporate
"Product Engineer â€“ Spatial Data Science and Statistical Analysis",3.5,Redlands,1969,"Company - Private","Computer Hardware & Software","Information Technology",0,0,52000.00,85000.00,68500.00,Esri,California,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"Data Scientist","Not Specified",Masters,464,Corporate
"Sr Software Engineer (Data Scientist)",3.4,Westlake,1978,"Company - Public","Insurance Carriers",Insurance,0,0,81000.00,140000.00,110500.00,Assurant,Ohio,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,"Data Scientist",Senior,"Not Specified",465,Corporate
"Sr. Data Engineer (ETL Developer)",3.7,"Des Moines",NULL,"Subsidiary or Business Segment","Insurance Carriers",Insurance,0,0,83000.00,148000.00,115500.00,F&G,Iowa,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Data Engineer",Senior,"Not Specified",466,Corporate
"Senior Data Scientist Artificial Intelligence",3.8,Richland,1965,Government,Energy,"Oil, Gas, Energy & Utilities",0,0,60000.00,101000.00,80500.00,PNNL,Washington,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Data Scientist",Senior,Masters,467,Government
